id,body
1215069815422906368,RT @alaskawild: .@scotiabank @RBC @TD_Canada and @cibc: It's time to join @GoldmanSachs and decline to finance drilling in the Arctic Refug…
1215068649314246656,RT @alaskawild: .@scotiabank @RBC @TD_Canada and @cibc: It's time to join @GoldmanSachs and decline to finance drilling in the Arctic Refug…
1215068633044529159,"@TD_Canada @bel4_20 We know you aren't supporting it every time we look at the app and think, ""dafuq?!"" 

The quest… https://t.co/CWl0V559C5"
1215068350021160961,RT @alaskawild: .@scotiabank @RBC @TD_Canada and @cibc: It's time to join @GoldmanSachs and decline to finance drilling in the Arctic Refug…
1215068187299065856,.@scotiabank @RBC @TD_Canada and @cibc: It's time to join @GoldmanSachs and decline to finance drilling in the Arct… https://t.co/JrLGn4aeEf
1215063873033842689,RT @LaunchpadTO: Take your music career to the next level. The @RBC Launchpad Music Entrepreneurship Program is accepting applications unti…
1215063370497310720,RT @GPStorm: Thank you @RBC for sponsoring @TheAJHL and taking the time to talk to our boys about sound financial health! Better to learn i…
1215060735111389185,Tap into @RBC's 200 dedicated Franchise Specialists across Canada to access in-depth industry knowledge and support… https://t.co/QsOYMsEKWB
1215055329685397505,@DKomesch @RBC Dan = 😍
1215053704891596802,@RyanPalmerPGA @SonyOpenHawaii @UnitedRentals @unisyscorp @RBC @JaniKingClean @ThriveHiveSE @Columbia1938 @OCSGolf_… https://t.co/AnUaZTSg3d
1215050035714502656,We're excited to announce the launch of our #Discoverability Report on Jan 24! Join us at iLunch to be the first to… https://t.co/lhsu1FDc3c
1215049658264948737,RT @CdnBankers: Big six chief economists once again deliver sharp analysis of what lies ahead for Canada’s economy in 2020. Thank you @econ…
1215047187748528133,"RT @RussWildeJr: Fun day for the FOS team as we launch the 2020 edition of our #Rising25 initiative in partnership with @abinbev, @RBC, and…"
1215045868287594496,"@RBC denied my $1250 from a fraud claim. I’m Switching banks, astounding that for “knowing” of my problem two days… https://t.co/8aJW5aoxGh"
1215043558169645061,So I was on hold with @RBC for an hour and when I finally speak to someone the guys like I can’t hear you call the… https://t.co/DFbLCGhEE4
1215041752404348928,@RBC is proud to be the Presenting Sponsor of the 5th Annual #ShesGotGameUofG Gala hosted by the @gryphonsguelph on… https://t.co/awLE6jmaGY
1215041428692357126,"@RBC how can I report an issue with my RBC branch?
Please confirm me as I am sick and tired of them giving wrong co… https://t.co/pqZC6kCmpR"
1215037501582168064,RT @juchaczhart: Looking for a personal finance FREE short course for anyone? Great resource @saskatooniec ⁦@SaskFinLit⁩…
1215036717935349761,@RyanPalmerPGA @SonyOpenHawaii @UnitedRentals @unisyscorp @RBC @JaniKingClean @ThriveHiveSE @Columbia1938 @OCSGolf_… https://t.co/9uOdvVPVIy
1215036227893612544,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1215035049659248641,RT @BenLosman: This was the best walking tour of Toronto ever -- marching to @RBC @HSBC and @TD_Canada Bay St offices and calling them out…
1215033957265358853,@dmatheson8 @RBC Can you get them to double down on a women’s professional soccer league?
1215028202617364487,"RT @BHERCanada: BHER Board of Directors elects Dave McKay, President and CEO of @RBC as Chair and Dr. Meric Gentler, President of @UofT and…"
1215027865638625281,"RT @Val1Walker: Thrilled that Dave McKay @RBC, Anne Sado @GBCollege &amp; Meric Gertler @UofT remain at the helm of @BHERCanada’s Board as we m…"
1215027327077359617,"RT @957ELMNTFM: The very last @RBC Taylor Prize shortlist of non-fiction reads was announced, including journalist @jessmcdiarmid's work ""H…"
1215027284480012288,"The very last @RBC Taylor Prize shortlist of non-fiction reads was announced, including journalist @jessmcdiarmid's… https://t.co/llWcTt6nCc"
1215025192449142784,@david_traunero @abinbev @RBC @LaLigaEN lol love it
1215022471348412419,"RT @agotoronto: #AGOAllHours is back Jan. 25. Curated by 
@OCAD's Criticism &amp; Curatorial Practice (MFA) students, get ready for a cozy camp…"
1215019042257326087,"RT @RussWildeJr: Very excited about this one, excited to work with @RBC alongside this year’s #Rising25 Award"
1215017719927410688,@GPStorm @RBC @TheAJHL Love the ‘Bank of Mom and Dad’ 💙 my kid is a loyal ‘customer’ of that organization 🤨😂😂
1215016232820203520,"RT @StephanBest: Here @stratorobs  overview of the top 100 #digital #banks. Great work! https://t.co/6VyhfdgvLa 

@bankalbilad @yesbank @sa…"
1215015627854925824,@RyanPalmerPGA @SonyOpenHawaii @UnitedRentals @unisyscorp @RBC @JaniKingClean @ThriveHiveSE @Columbia1938 @OCSGolf_… https://t.co/fXpuUVQOAM
1215013901374541825,Thank you @RBC for sponsoring @TheAJHL and taking the time to talk to our boys about sound financial health! Better… https://t.co/tE5Wsi4erK
1215012474946310145,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1215009106211291136,"RT @guelpharts: Prize for young #poets and #shortstory #writers doubles in 2020.

#amwriting #poetry @RBC"
1215009040289452032,@RyanPalmerPGA @SonyOpenHawaii @unisyscorp @RBC @JaniKingTowel @JaniKingClean @ThriveHiveSE @Titleist @projock No b… https://t.co/iw75NzhfuU
1215007514884026369,"Thrilled that Dave McKay @RBC, Anne Sado @GBCollege &amp; Meric Gertler @UofT remain at the helm of @BHERCanada’s Board… https://t.co/jtQuaos3zg"
1215007419056742406,"RT @VladoBotsvadze: The Most Valuable Brand in Each Country: 

US - @Amazon 
Canada - @RBC 
UK - @BP_plc 
Spain -  @Zara 
France - @Orange…"
1215006661645082626,"RT @BHERCanada: BHER Board of Directors elects Dave McKay, President and CEO of @RBC as Chair and Dr. Meric Gentler, President of @UofT and…"
1215005945459294208,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1215005570161397763,@RyanPalmerPGA @SonyOpenHawaii @unisyscorp @RBC @JaniKingClean @ThriveHiveSE @Columbia1938 @OCSGolf_ @FootJoy… https://t.co/nHTarSsqiP
1215005108477550595,RT @KellyRichmondBC: This is LITERALLY what I tried to do tonight at Finance. I asked for a referral on options and analysis of divesting f…
1215004139446513665,@RBC What's RBC Rewards point?
1215003172063727616,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1215003129457991680,@dmatheson8 @RBC I hope this means you are back on the field :D
1215001541427572736,RT @NewsRudy: @RBC @ottawabluesfest #TheOne winner &amp; #Canadian Singer/Songwriter @emmalamonmusic speaks w https://t.co/HCHvgU1P19 on career…
1214998366012289026,@paulkrugman @TheEcoomist @Trade_Talks @EconSocietyRU @RUEconomics @neruec @RUFinancial @easyfinanceru… https://t.co/GgahzA4Nmw
1214997571418103808,"RT @BHERCanada: BHER Board of Directors elects Dave McKay, President and CEO of @RBC as Chair and Dr. Meric Gentler, President of @UofT and…"
1214996476453150720,"BHER Board of Directors elects Dave McKay, President and CEO of @RBC as Chair and Dr. Meric Gentler, President of… https://t.co/y3knj7Sg36"
1214995416539959296,"@TheEconomist @Trade_Talks @EconSocietyRU
@RUEconomics @neruec @RUFinancial @easyfinanceru @finance_blog… https://t.co/Me5fvPICqt"
1214994789168537601,"Les voici, les voilà les 24 beaux êtres humains de notre cohorte de notre programme Pause 🧡 Ils sont motivés 💪, cur… https://t.co/Fn9DvQI6RO"
1214993182422978564,"Chief Economists on the year ahead: @RBC's Dawn Desjardins at @economicclubca’s Economic Outlook. 

#ECoutlook2020 https://t.co/OGME7zb29T"
1214990847135010816,RT @juchaczhart: Looking for a personal finance FREE short course for anyone? Great resource @saskatooniec ⁦@SaskFinLit⁩…
1214989109850079232,"RT @dmatheson8: Happy to be starting off 2020 as an #RBCOlympian, and grateful companies like @RBC are out there supporting Canadian athlet…"
1214988799979270147,"Happy to be starting off 2020 as an #RBCOlympian, and grateful companies like @RBC are out there supporting Canadia… https://t.co/bjZX0Xs02y"
1214986933908254720,"Prize for young #poets and #shortstory #writers doubles in 2020.

#amwriting #poetry @RBC https://t.co/7B5pBwuiHC"
1214985343683969031,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214985137097711624,"RT @frntofficesport: @abinbev @UmbroUSA New year, new partner. 👀

Excited to welcome @RBC aboard as the Official Financial Partner of the R…"
1214982037318164480,@RussWildeJr @abinbev @RBC @LaLigaEN I believe I have collected enough @RBC Avion points (shameless sponsor plug) f… https://t.co/7DSMzEoQAJ
1214981929285693441,Don’t bank with @RBC !!! They are the worseeeee bank
1214979894087704576,@RyanPalmerPGA @SonyOpenHawaii @UnitedRentals @unisyscorp @RBC @JaniKingClean @ThriveHiveSE @Columbia1938 @OCSGolf_… https://t.co/cMAXSIzwrM
1214979793399058432,@david_traunero @abinbev @RBC @LaLigaEN digging the profile pic! hope you will be there in April dude!
1214979568978796544,@RyanPalmerPGA @SonyOpenHawaii @UnitedRentals @unisyscorp @RBC @JaniKingClean @ThriveHiveSE @Columbia1938 @OCSGolf_… https://t.co/BSlHEs43Oc
1214979098650365952,RT @LaunchpadTO: Take your music career to the next level. The @RBC Launchpad Music Entrepreneurship Program is accepting applications unti…
1214978270485270529,@RBC Would they find it strange if I just walked into the office and asked for a pen? Would have to be the next time I’m in London!
1214978218140160000,@KellyRichmondBC @5Explorer @RBC @cibc @TD_Canada @CarolDayRmd @bogberry Part of the restructuring process must be… https://t.co/fENHyqhud7
1214978084165697536,@KellyRichmondBC @RBC @cibc @TD_Canada @CarolDayRmd @bogberry @Harold_Steves I see  - I was thinking of banking. Th… https://t.co/ze35eCz5Zw
1214974125976014849,RT @YoungerGolf: When @MGligicGolf tees it up @SonyOpenHawaii Thursday he'll do so with a new partner on his sleeve. @PGATOUR rookie is new…
1214973896220278784,@abinbev @RBC @LaLigaEN s/o @UmbroUSA also for the assist on the merch collab!
1214973433362157570,@AH__Jon @TD_Canada @GooglePay @Google I started the fucking thing and I give up... moving to @RBC this week. They'… https://t.co/USMh5PBW4R
1214972787548393477,@RussWildeJr @abinbev @RBC @LaLigaEN #Rising25 fam shoutout 🤙
1214971675210633217,"@LoganAusmus @TD_Canada https://t.co/h7KQRoXEM7 Petition

Yeah, I have an appointment with @RBC tomorrow to see how… https://t.co/Nt23F9JSi7"
1214971497183211520,"Fun day for the FOS team as we launch the 2020 edition of our #Rising25 initiative in partnership with @abinbev,… https://t.co/ZGIjjMRV8I"
1214969102898302976,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214968317305331712,RT @RBC: Trying to eat healthy on a student budget? We've got you covered with 12 tips that will have you serving up delicious budget-frien…
1214968076992700423,My thoughts in the outlook for #gold &amp; #energy #stocks in #2020 &amp; banks + remember WEEKLY this Friday I chat #US… https://t.co/cJT55wJ9cK
1214966720970006528,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214965983754014722,RT @MUN_Students: Stop by for a chat with the @RBC and @MUNDining teams! #MUNWelcome20 https://t.co/jGMtmPUPtr
1214964988235804675,"@CiscoCanada presents @canadian_sme Business Expo 2020.

Few booths left, book your booth now at… https://t.co/5PrSwaKAxl"
1214964684207611904,RT @NewsRudy: @RBC @ottawabluesfest #TheOne winner &amp; #Canadian Singer/Songwriter @emmalamonmusic speaks w https://t.co/HCHvgU1P19 on career…
1214964553685094400,@RBC @ottawabluesfest #TheOne winner &amp; #Canadian Singer/Songwriter @emmalamonmusic speaks w https://t.co/HCHvgU1P19… https://t.co/a7YbWoP4xp
1214964012292567041,"Be a part of the crowd of more than 3,000 business leaders, top executives and top Canadian SMEs  at @canadian_sme… https://t.co/oAfSONYCol"
1214963585534824448,RT @MUN_Students: Stop by for a chat with the @RBC and @MUNDining teams! #MUNWelcome20 https://t.co/jGMtmPUPtr
1214962261976113155,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214961730327130117,Hi @RBC this is weird but I got this pen from you at a careers fair in Southampton ages ago and it’s my absolute fa… https://t.co/IQKL03Vm2E
1214961432892235777,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214958553825304576,RT @RyanPalmerPGA: Ready for fun-very windy week @SonyOpenHawaii ! Let’s Go!!!  @UnitedRentals @unisyscorp @RBC @JaniKingTowel @JaniKingCle…
1214958303899521024,"Hear from  @RBC's Chief Economist Craig Wright, @IpsosCanada 's Vice President Sean Simpson, and @BennettJonesLaw 's…"
1214957480436019201,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214957417680773120,RT @RyanPalmerPGA: Ready for fun-very windy week @SonyOpenHawaii ! Let’s Go!!!  @UnitedRentals @unisyscorp @RBC @JaniKingTowel @JaniKingCle…
1214955721604902917,Stop by for a chat with the @RBC and @MUNDining teams! #MUNWelcome20 https://t.co/jGMtmPUPtr
1214955458978549761,RT @BenLosman: This was the best walking tour of Toronto ever -- marching to @RBC @HSBC and @TD_Canada Bay St offices and calling them out…
1214954763500085249,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
